       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        894 25 May 2023 10:31:42     22.070     22.274    10.7536  36.984600     0.7763 1.1235e+01    294.894    105.044     22.070    33.1654    25.3906    1490.66 0.0000e+00
        895 25 May 2023 10:31:42     22.038     22.241    10.7536  36.984612     0.7376 1.1304e+01    294.943    105.061     22.038    33.1654    25.3906    1490.66 0.0000e+00
        896 25 May 2023 10:31:42     22.005     22.209    10.7537  36.984638     0.7257 1.1388e+01    294.673    104.965     22.005    33.1654    25.3905    1490.66 0.0000e+00
        897 25 May 2023 10:31:42     21.973     22.176    10.7538  36.984642     0.7584 1.1456e+01    294.702    104.976     21.973    33.1654    25.3905    1490.66 0.0000e+00
        898 25 May 2023 10:31:43     21.940     22.143    10.7538  36.984653     0.7545 1.1519e+01    294.518    104.910     21.940    33.1653    25.3905    1490.66 0.0000e+00
        899 25 May 2023 10:31:43     21.907     22.109    10.7539  36.984665     0.7128 1.1595e+01    294.608    104.943     21.907    33.1653    25.3904    1490.66 0.0000e+00
        900 25 May 2023 10:31:43     21.874     22.076    10.7539  36.984653     0.7317 1.1630e+01    294.922    105.055     21.874    33.1652    25.3904    1490.65 0.0000e+00
        901 25 May 2023 10:31:43     21.841     22.043    10.7540  36.984646     0.7694 1.1694e+01    295.207    105.157     21.841    33.1652    25.3903    1490.65 0.0000e+00
        902 25 May 2023 10:31:43     21.808     22.009    10.7540  36.984661     0.7644 1.1748e+01    295.658    105.318     21.808    33.1652    25.3904    1490.65 0.0000e+00
        903 25 May 2023 10:31:44     21.774     21.975    10.7540  36.984703     0.8884 1.1830e+01    295.477    105.253     21.774    33.1653    25.3904    1490.65 0.0000e+00
        904 25 May 2023 10:31:44     21.740     21.941    10.7541  36.984760     0.9042 1.1898e+01    295.414    105.231     21.740    33.1653    25.3904    1490.65 0.0000e+00
        905 25 May 2023 10:31:44     21.706     21.906    10.7542  36.984791     0.7525 1.2000e+01    295.030    105.094     21.706    33.1652    25.3903    1490.65 0.0000e+00
        906 25 May 2023 10:31:44     21.671     21.871    10.7543  36.984814     0.7604 1.2044e+01    294.708    104.979     21.671    33.1652    25.3903    1490.65 0.0000e+00
        907 25 May 2023 10:31:44     21.636     21.836    10.7544  36.984852     0.7366 1.2150e+01    294.404    104.871     21.636    33.1651    25.3902    1490.65 0.0000e+00
        908 25 May 2023 10:31:44     21.602     21.801    10.7545  36.984898     0.7356 1.2300e+01    293.826    104.665     21.602    33.1651    25.3902    1490.65 0.0000e+00
        909 25 May 2023 10:31:45     21.568     21.767    10.7546  36.984901     0.7892 1.2321e+01    293.569    104.573     21.568    33.1651    25.3901    1490.65 0.0000e+00
        910 25 May 2023 10:31:45     21.534     21.733    10.7547  36.984882     0.7803 1.2392e+01    293.304    104.479     21.534    33.1650    25.3900    1490.65 0.0000e+00
        911 25 May 2023 10:31:45     21.501     21.699    10.7547  36.984871     0.7624 1.2451e+01    293.370    104.503     21.501    33.1649    25.3900    1490.65 0.0000e+00
        912 25 May 2023 10:31:45     21.467     21.666    10.7548  36.984898     0.7704 1.2525e+01    293.551    104.567     21.467    33.1649    25.3899    1490.65 0.0000e+00
        913 25 May 2023 10:31:45     21.434     21.632    10.7549  36.984928     0.7098 1.2635e+01    293.840    104.670     21.434    33.1649    25.3899    1490.65 0.0000e+00
        914 25 May 2023 10:31:47     21.400     21.598    10.7550  36.984962     0.7059 1.2677e+01    294.264    104.820     21.400    33.1648    25.3899    1490.65 0.0000e+00
        915 25 May 2023 10:31:47     21.367     21.564    10.7551  36.984993     0.7545 1.2760e+01    294.629    104.950     21.367    33.1648    25.3898    1490.65 0.0000e+00
        916 25 May 2023 10:31:47     21.333     21.530    10.7552  36.985031     0.7475 1.2836e+01    295.134    105.130     21.333    33.1647    25.3897    1490.65 0.0000e+00
        917 25 May 2023 10:31:47     21.299     21.496    10.7553  36.985092     0.7346 1.2966e+01    295.763    105.353     21.299    33.1647    25.3897    1490.65 0.0000e+00
        918 25 May 2023 10:31:47     21.267     21.463    10.7555  36.985146     0.8537 1.3022e+01    296.108    105.476     21.267    33.1646    25.3896    1490.65 0.0000e+00
        919 25 May 2023 10:31:48     21.234     21.430    10.7556  36.985149     0.8497 1.3074e+01    296.300    105.545     21.234    33.1645    25.3895    1490.65 0.0000e+00
        920 25 May 2023 10:31:48     21.202     21.398    10.7557  36.985142     0.6741 1.3186e+01    296.187    105.504     21.202    33.1645    25.3895    1490.65 0.0000e+00
        921 25 May 2023 10:31:48     21.171     21.367    10.7557  36.985130     0.6672 1.3235e+01    296.411    105.584     21.171    33.1644    25.3894    1490.65 0.0000e+00
        922 25 May 2023 10:31:48     21.140     21.335    10.7558  36.985107     0.6960 1.3273e+01    296.225    105.517     21.140    33.1644    25.3894    1490.65 0.0000e+00
        923 25 May 2023 10:31:48     21.109     21.304    10.7558  36.985054     0.7079 1.3307e+01    296.163    105.494     21.109    33.1643    25.3893    1490.65 0.0000e+00
        924 25 May 2023 10:31:48     21.077     21.272    10.7558  36.984955     0.8160 1.3407e+01    295.837    105.379     21.077    33.1642    25.3892    1490.65 0.0000e+00
        925 25 May 2023 10:31:49     21.045     21.240    10.7558  36.984863     0.8190 1.3545e+01    295.519    105.266     21.045    33.1642    25.3892    1490.65 0.0000e+00
        926 25 May 2023 10:31:49     21.013     21.207    10.7557  36.984818     0.8656 1.3670e+01    295.367    105.212     21.013    33.1642    25.3892    1490.65 0.0000e+00
        927 25 May 2023 10:31:49     20.981     21.175    10.7557  36.984833     0.8685 1.3784e+01    295.135    105.130     20.981    33.1643    25.3893    1490.64 0.0000e+00
        928 25 May 2023 10:31:49     20.949     21.142    10.7556  36.984863     0.8348 1.3818e+01    294.718    104.981     20.949    33.1643    25.3894    1490.64 0.0000e+00
        929 25 May 2023 10:31:49     20.917     21.110    10.7556  36.984848     0.8249 1.3878e+01    294.341    104.846     20.917    33.1643    25.3894    1490.64 0.0000e+00
        930 25 May 2023 10:31:51     20.885     21.078    10.7556  36.984795     0.6890 1.3963e+01    293.939    104.703     20.885    33.1643    25.3893    1490.64 0.0000e+00
        931 25 May 2023 10:31:51     20.853     21.046    10.7556  36.984695     0.6910 1.4031e+01    293.506    104.550     20.853    33.1643    25.3893    1490.64 0.0000e+00
        932 25 May 2023 10:31:51     20.821     21.014    10.7555  36.984554     0.6801 1.4080e+01    293.295    104.475     20.821    33.1642    25.3893    1490.64 0.0000e+00
        933 25 May 2023 10:31:51     20.789     20.981    10.7554  36.984402     0.6642 1.4188e+01    293.390    104.508     20.789    33.1642    25.3893    1490.64 0.0000e+00
        934 25 May 2023 10:31:51     20.757     20.948    10.7552  36.984272     0.7237 1.4313e+01    293.263    104.463     20.757    33.1642    25.3894    1490.64 0.0000e+00
        935 25 May 2023 10:31:52     20.723     20.914    10.7550  36.984177     0.7198 1.4382e+01    293.213    104.444     20.723    33.1643    25.3894    1490.64 0.0000e+00
        936 25 May 2023 10:31:52     20.689     20.880    10.7549  36.984119     0.7178 1.4505e+01    293.442    104.524     20.689    33.1644    25.3895    1490.64 0.0000e+00
        937 25 May 2023 10:31:52     20.654     20.845    10.7548  36.984058     0.7148 1.4604e+01    293.276    104.465     20.654    33.1644    25.3896    1490.64 0.0000e+00
        938 25 May 2023 10:31:52     20.619     20.809    10.7547  36.983959     0.7644 1.4726e+01    293.392    104.506     20.619    33.1644    25.3896    1490.64 0.0000e+00
        939 25 May 2023 10:31:52     20.584     20.774    10.7547  36.983841     0.7803 1.4832e+01    293.522    104.553     20.584    33.1643    25.3895    1490.64 0.0000e+00
        940 25 May 2023 10:31:53     20.550     20.740    10.7546  36.983742     0.7674 1.4943e+01    293.574    104.571     20.550    33.1643    25.3895    1490.63 0.0000e+00
        941 25 May 2023 10:31:53     20.516     20.706    10.7546  36.983719     0.7376 1.5002e+01    293.550    104.563     20.516    33.1643    25.3895    1490.63 0.0000e+00
        942 25 May 2023 10:31:53     20.483     20.672    10.7546  36.983810     0.7337 1.5064e+01    293.946    104.704     20.483    33.1644    25.3896    1490.63 0.0000e+00
        943 25 May 2023 10:31:53     20.449     20.638    10.7547  36.983898     0.7674 1.5111e+01    294.036    104.736     20.449    33.1645    25.3896    1490.63 0.0000e+00
        944 25 May 2023 10:31:53     20.415     20.603    10.7547  36.983929     0.7644 1.5197e+01    294.090    104.755     20.415    33.1644    25.3896    1490.63 0.0000e+00
        945 25 May 2023 10:31:53     20.380     20.569    10.7548  36.983925     0.8566 1.5354e+01    294.330    104.840     20.380    33.1644    25.3896    1490.63 0.0000e+00
        946 25 May 2023 10:31:55     20.345     20.533    10.7548  36.983917     0.8596 1.5468e+01    294.419    104.871     20.345    33.1644    25.3895    1490.63 0.0000e+00
        947 25 May 2023 10:31:55     20.310     20.498    10.7549  36.983940     0.9717 1.5608e+01    294.460    104.887     20.310    33.1644    25.3895    1490.63 0.0000e+00
        948 25 May 2023 10:31:55     20.276     20.463    10.7549  36.983986     0.9667 1.5700e+01    294.460    104.886     20.276    33.1644    25.3896    1490.63 0.0000e+00
        949 25 May 2023 10:31:55     20.241     20.428    10.7549  36.983971     0.8021 1.5849e+01    294.280    104.822     20.241    33.1644    25.3895    1490.63 0.0000e+00
        950 25 May 2023 10:31:55     20.208     20.394    10.7550  36.983871     0.7981 1.5918e+01    294.035    104.735     20.208    33.1643    25.3894    1490.63 0.0000e+00
        951 25 May 2023 10:31:56     20.175     20.361    10.7549  36.983719     0.6811 1.5960e+01    293.876    104.679     20.175    33.1642    25.3894    1490.63 0.0000e+00
        952 25 May 2023 10:31:56     20.143     20.329    10.7547  36.983524     0.6741 1.6044e+01    293.648    104.598     20.143    33.1642    25.3894    1490.63 0.0000e+00
        953 25 May 2023 10:31:56     20.111     20.296    10.7545  36.983315     0.8021 1.6139e+01    293.628    104.591     20.111    33.1642    25.3895    1490.63 0.0000e+00
        954 25 May 2023 10:31:56     20.078     20.264    10.7542  36.983185     0.8021 1.6196e+01    293.415    104.516     20.078    33.1643    25.3896    1490.62 0.0000e+00
        955 25 May 2023 10:31:56     20.045     20.230    10.7540  36.983150     0.9201 1.6341e+01    293.494    104.544     20.045    33.1645    25.3898    1490.62 0.0000e+00
        956 25 May 2023 10:31:57     20.012     20.197    10.7539  36.983128     0.9320 1.6449e+01    293.354    104.494     20.012    33.1646    25.3898    1490.62 0.0000e+00
        957 25 May 2023 10:31:57     19.979     20.163    10.7539  36.983112     0.7436 1.6579e+01    293.520    104.553     19.979    33.1646    25.3898    1490.62 0.0000e+00
        958 25 May 2023 10:31:57     19.946     20.130    10.7539  36.983120     0.7366 1.6706e+01    293.678    104.608     19.946    33.1646    25.3899    1490.62 0.0000e+00
        959 25 May 2023 10:31:57     19.913     20.097    10.7540  36.983131     0.7674 1.6798e+01    293.870    104.677     19.913    33.1646    25.3899    1490.62 0.0000e+00
        960 25 May 2023 10:31:57     19.882     20.065    10.7540  36.983105     0.7644 1.6824e+01    294.184    104.789     19.882    33.1646    25.3898    1490.62 0.0000e+00
        961 25 May 2023 10:31:59     19.850     20.034    10.7540  36.983040     0.7456 1.6901e+01    294.481    104.895     19.850    33.1645    25.3898    1490.62 0.0000e+00
        962 25 May 2023 10:31:59     19.819     20.002    10.7539  36.982964     0.8338 1.6960e+01    295.010    105.083     19.819    33.1645    25.3898    1490.62 0.0000e+00
        963 25 May 2023 10:31:59     19.787     19.970    10.7538  36.982887     0.8447 1.7098e+01    295.225    105.160     19.787    33.1645    25.3898    1490.62 0.0000e+00
        964 25 May 2023 10:31:59     19.755     19.937    10.7537  36.982868     0.6732 1.7211e+01    295.160    105.138     19.755    33.1646    25.3899    1490.62 0.0000e+00
        965 25 May 2023 10:31:59     19.722     19.904    10.7537  36.982906     0.6712 1.7339e+01    295.014    105.086     19.722    33.1647    25.3900    1490.62 0.0000e+00
        966 25 May 2023 10:31:59     19.688     19.870    10.7536  36.982994     0.7128 1.7450e+01    294.513    104.907     19.688    33.1648    25.3901    1490.62 0.0000e+00
        967 25 May 2023 10:32:00     19.655     19.837    10.7536  36.983097     0.7098 1.7538e+01    294.370    104.855     19.655    33.1650    25.3902    1490.62 0.0000e+00
        968 25 May 2023 10:32:00     19.622     19.803    10.7537  36.983204     0.8914 1.7599e+01    294.044    104.739     19.622    33.1650    25.3903    1490.62 0.0000e+00
        969 25 May 2023 10:32:00     19.589     19.770    10.7537  36.983311     0.8993 1.7680e+01    293.715    104.622     19.589    33.1651    25.3903    1490.62 0.0000e+00
        970 25 May 2023 10:32:00     19.557     19.737    10.7538  36.983448     0.7634 1.7804e+01    293.417    104.516     19.557    33.1652    25.3904    1490.62 0.0000e+00
        971 25 May 2023 10:32:00     19.523     19.703    10.7538  36.983589     0.7644 1.7906e+01    293.635    104.593     19.523    33.1653    25.3904    1490.62 0.0000e+00
        972 25 May 2023 10:32:01     19.489     19.669    10.7539  36.983643     0.6682 1.8039e+01    294.070    104.749     19.489    33.1653    25.3904    1490.62 0.0000e+00
        973 25 May 2023 10:32:01     19.455     19.635    10.7540  36.983578     0.6821 1.8174e+01    294.551    104.920     19.455    33.1652    25.3903    1490.61 0.0000e+00
        974 25 May 2023 10:32:01     19.420     19.600    10.7540  36.983456     0.8080 1.8254e+01    295.433    105.234     19.420    33.1651    25.3902    1490.61 0.0000e+00
        975 25 May 2023 10:32:01     19.385     19.564    10.7540  36.983368     0.7902 1.8402e+01    295.993    105.433     19.385    33.1650    25.3902    1490.61 0.0000e+00
        976 25 May 2023 10:32:01     19.350     19.529    10.7539  36.983341     0.6642 1.8613e+01    296.789    105.717     19.350    33.1651    25.3903    1490.61 0.0000e+00
        977 25 May 2023 10:32:03     19.315     19.494    10.7538  36.983383     0.6583 1.8768e+01    297.364    105.922     19.315    33.1652    25.3904    1490.61 0.0000e+00
        978 25 May 2023 10:32:03     19.281     19.459    10.7538  36.983452     0.8318 1.8813e+01    297.824    106.086     19.281    33.1653    25.3904    1490.61 0.0000e+00
        979 25 May 2023 10:32:03     19.247     19.424    10.7539  36.983532     0.8318 1.8879e+01    297.868    106.101     19.247    33.1654    25.3905    1490.61 0.0000e+00
