       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
       2450 25 May 2023 11:56:12      9.120      9.204    11.0174  37.107914     0.8814 5.2166e+01    290.584    104.125      9.120    33.0553    25.2583    1491.24 0.0000e+00
       2451 25 May 2023 11:56:12      9.085      9.169    11.0202  37.109196     0.9142 5.2406e+01    290.835    104.208      9.085    33.0541    25.2569    1491.25 0.0000e+00
       2452 25 May 2023 11:56:13      9.051      9.134    11.0226  37.109875     0.9023 5.2544e+01    291.206    104.336      9.051    33.0526    25.2553    1491.25 0.0000e+00
       2453 25 May 2023 11:56:13      9.016      9.099    11.0244  37.110352     0.8160 5.2418e+01    291.403    104.408      9.016    33.0515    25.2541    1491.26 0.0000e+00
       2454 25 May 2023 11:56:13      8.982      9.064    11.0255  37.111195     0.8229 5.2372e+01    291.698    104.524      8.982    33.0513    25.2538    1491.26 0.0000e+00
       2455 25 May 2023 11:56:13      8.947      9.030    11.0265  37.112690     0.8199 5.2613e+01    291.473    104.459      8.947    33.0519    25.2540    1491.27 0.0000e+00
       2456 25 May 2023 11:56:13      8.913      8.995    11.0281  37.114754     0.8199 5.2521e+01    291.309    104.413      8.913    33.0526    25.2543    1491.27 0.0000e+00
       2457 25 May 2023 11:56:15      8.879      8.960    11.0304  37.117188     0.7852 5.2694e+01    291.192    104.378      8.879    33.0529    25.2541    1491.28 0.0000e+00
       2458 25 May 2023 11:56:15      8.844      8.926    11.0336  37.119835     0.8765 5.2717e+01    291.082    104.340      8.844    33.0527    25.2534    1491.29 0.0000e+00
       2459 25 May 2023 11:56:15      8.810      8.891    11.0374  37.122585     0.8725 5.2751e+01    291.017    104.313      8.810    33.0520    25.2522    1491.30 0.0000e+00
       2460 25 May 2023 11:56:15      8.776      8.856    11.0413  37.125374     0.8656 5.2913e+01    291.042    104.318      8.776    33.0512    25.2509    1491.31 0.0000e+00
       2461 25 May 2023 11:56:15      8.741      8.822    11.0451  37.128349     0.8616 5.2971e+01    291.466    104.463      8.741    33.0507    25.2498    1491.33 0.0000e+00
       2462 25 May 2023 11:56:16      8.706      8.787    11.0489  37.131805     1.6035 5.3064e+01    291.753    104.561      8.706    33.0508    25.2492    1491.34 0.0000e+00
       2463 25 May 2023 11:56:16      8.671      8.751    11.0527  37.135685     1.6025 5.3064e+01    291.968    104.640      8.671    33.0512    25.2489    1491.35 0.0000e+00
       2464 25 May 2023 11:56:16      8.636      8.716    11.0568  37.139137     0.8745 5.2867e+01    292.132    104.701      8.636    33.0510    25.2480    1491.37 0.0000e+00
       2465 25 May 2023 11:56:16      8.600      8.679    11.0608  37.141220     0.8725 5.3366e+01    292.282    104.759      8.600    33.0494    25.2460    1491.38 0.0000e+00
       2466 25 May 2023 11:56:16      8.564      8.643    11.0642  37.141911     0.8120 5.3460e+01    292.512    104.843      8.564    33.0471    25.2436    1491.39 0.0000e+00
       2467 25 May 2023 11:56:16      8.528      8.606    11.0662  37.141636     0.8090 5.3530e+01    292.633    104.882      8.528    33.0451    25.2417    1491.39 0.0000e+00
       2468 25 May 2023 11:56:17      8.492      8.570    11.0670  37.140934     0.9528 5.3741e+01    292.863    104.960      8.492    33.0437    25.2405    1491.39 0.0000e+00
       2469 25 May 2023 11:56:17      8.455      8.533    11.0671  37.140694     0.9499 5.3788e+01    292.905    104.975      8.455    33.0434    25.2402    1491.39 0.0000e+00
       2470 25 May 2023 11:56:17      8.419      8.497    11.0672  37.141773     0.8348 5.3835e+01    293.179    105.077      8.419    33.0443    25.2409    1491.39 0.0000e+00
       2471 25 May 2023 11:56:17      8.382      8.460    11.0682  37.144196     0.8338 5.3977e+01    293.067    105.044      8.382    33.0459    25.2420    1491.39 0.0000e+00
       2472 25 May 2023 11:56:17      8.346      8.423    11.0704  37.147076     0.9142 5.4131e+01    293.279    105.127      8.346    33.0467    25.2422    1491.40 0.0000e+00
       2473 25 May 2023 11:56:19      8.309      8.385    11.0737  37.149467     0.9082 5.4202e+01    293.207    105.108      8.309    33.0461    25.2411    1491.41 0.0000e+00
       2474 25 May 2023 11:56:19      8.272      8.348    11.0772  37.150959     0.8229 5.4380e+01    293.291    105.145      8.272    33.0445    25.2393    1491.42 0.0000e+00
       2475 25 May 2023 11:56:19      8.235      8.311    11.0799  37.151470     0.8318 5.4654e+01    293.330    105.168      8.235    33.0426    25.2373    1491.43 0.0000e+00
       2476 25 May 2023 11:56:19      8.198      8.274    11.0815  37.151016     0.8636 5.4822e+01    293.190    105.124      8.198    33.0407    25.2356    1491.43 0.0000e+00
       2477 25 May 2023 11:56:19      8.162      8.237    11.0820  37.150005     0.8656 5.4978e+01    293.173    105.120      8.162    33.0393    25.2344    1491.43 0.0000e+00
       2478 25 May 2023 11:56:20      8.126      8.200    11.0815  37.148975     0.8368 5.5134e+01    293.114    105.101      8.126    33.0387    25.2340    1491.43 0.0000e+00
       2479 25 May 2023 11:56:20      8.090      8.164    11.0807  37.148159     0.7763 5.5546e+01    292.991    105.071      8.090    33.0387    25.2341    1491.43 0.0000e+00
       2480 25 May 2023 11:56:20      8.054      8.129    11.0799  37.147793     0.7763 5.5558e+01    292.353    104.863      8.054    33.0390    25.2345    1491.42 0.0000e+00
       2481 25 May 2023 11:56:20      8.019      8.093    11.0795  37.148037     0.8090 5.5716e+01    291.792    104.679      8.019    33.0396    25.2351    1491.42 0.0000e+00
       2482 25 May 2023 11:56:20      7.983      8.057    11.0795  37.148682     0.8190 5.5936e+01    291.362    104.535      7.983    33.0403    25.2356    1491.42 0.0000e+00
       2483 25 May 2023 11:56:21      7.948      8.021    11.0797  37.149273     0.8685 5.6107e+01    290.935    104.386      7.948    33.0407    25.2359    1491.42 0.0000e+00
       2484 25 May 2023 11:56:21      7.913      7.985    11.0798  37.149563     0.8745 5.6218e+01    290.980    104.400      7.913    33.0409    25.2360    1491.42 0.0000e+00
       2485 25 May 2023 11:56:21      7.877      7.950    11.0796  37.149853     0.9469 5.6501e+01    291.163    104.465      7.877    33.0414    25.2365    1491.42 0.0000e+00
       2486 25 May 2023 11:56:21      7.843      7.915    11.0794  37.150604     0.9538 5.6613e+01    291.391    104.555      7.843    33.0424    25.2372    1491.42 0.0000e+00
       2487 25 May 2023 11:56:21      7.808      7.880    11.0797  37.151917     0.8318 5.6911e+01    291.886    104.752      7.808    33.0434    25.2380    1491.42 0.0000e+00
       2488 25 May 2023 11:56:21      7.773      7.845    11.0809  37.153587     0.8289 5.7185e+01    292.230    104.888      7.773    33.0440    25.2382    1491.43 0.0000e+00
       2489 25 May 2023 11:56:22      7.739      7.810    11.0829  37.155472     0.8080 5.7398e+01    292.782    105.094      7.739    33.0441    25.2379    1491.43 0.0000e+00
       2490 25 May 2023 11:56:22      7.704      7.775    11.0855  37.157478     0.8080 5.7713e+01    293.100    105.214      7.704    33.0437    25.2372    1491.44 0.0000e+00
       2491 25 May 2023 11:56:22      7.669      7.740    11.0884  37.159603     0.8358 5.7789e+01    293.337    105.301      7.669    33.0432    25.2363    1491.45 0.0000e+00
       2492 25 May 2023 11:56:22      7.635      7.705    11.0916  37.161861     0.8378 5.8297e+01    293.328    105.294      7.635    33.0426    25.2352    1491.46 0.0000e+00
       2493 25 May 2023 11:56:22      7.600      7.670    11.0949  37.164066     0.9281 5.8386e+01    293.418    105.321      7.600    33.0419    25.2341    1491.47 0.0000e+00
       2494 25 May 2023 11:56:24      7.566      7.635    11.0982  37.166100     0.9201 5.8655e+01    293.474    105.334      7.566    33.0409    25.2328    1491.48 0.0000e+00
       2495 25 May 2023 11:56:24      7.531      7.600    11.1014  37.168602     0.7971 5.8809e+01    293.457    105.323      7.531    33.0405    25.2318    1491.49 0.0000e+00
       2496 25 May 2023 11:56:24      7.495      7.564    11.1050  37.172279     0.8051 5.9118e+01    293.607    105.378      7.495    33.0410    25.2316    1491.50 0.0000e+00
       2497 25 May 2023 11:56:24      7.460      7.529    11.1095  37.176662     0.8527 5.9508e+01    293.530    105.347      7.460    33.0412    25.2310    1491.52 0.0000e+00
       2498 25 May 2023 11:56:24      7.424      7.492    11.1150  37.180630     0.8586 5.9899e+01    293.177    105.213      7.424    33.0402    25.2292    1491.54 0.0000e+00
       2499 25 May 2023 11:56:25      7.388      7.456    11.1206  37.183643     0.9132 6.0096e+01    293.128    105.189      7.388    33.0382    25.2266    1491.55 0.0000e+00
       2500 25 May 2023 11:56:25      7.353      7.421    11.1255  37.185673     0.9211 6.0386e+01    293.165    105.203      7.353    33.0358    25.2239    1491.57 0.0000e+00
       2501 25 May 2023 11:56:25      7.317      7.385    11.1293  37.187099     0.8963 6.0611e+01    292.948    105.129      7.317    33.0339    25.2217    1491.58 0.0000e+00
       2502 25 May 2023 11:56:25      7.282      7.349    11.1320  37.188908     0.7832 6.0837e+01    292.869    105.107      7.282    33.0332    25.2207    1491.59 0.0000e+00
       2503 25 May 2023 11:56:25      7.245      7.312    11.1346  37.191753     0.7832 6.1143e+01    292.946    105.144      7.245    33.0337    25.2206    1491.59 0.0000e+00
       2504 25 May 2023 11:56:25      7.209      7.275    11.1378  37.195198     0.7981 6.1291e+01    293.038    105.190      7.209    33.0342    25.2204    1491.61 0.0000e+00
       2505 25 May 2023 11:56:26      7.172      7.238    11.1420  37.198311     0.7961 6.1559e+01    293.290    105.288      7.172    33.0336    25.2192    1491.62 0.0000e+00
       2506 25 May 2023 11:56:26      7.135      7.201    11.1462  37.200512     0.8011 6.1897e+01    293.329    105.309      7.135    33.0320    25.2172    1491.63 0.0000e+00
       2507 25 May 2023 11:56:26      7.098      7.163    11.1498  37.201694     0.8021 6.2236e+01    293.422    105.348      7.098    33.0299    25.2150    1491.64 0.0000e+00
       2508 25 May 2023 11:56:26      7.061      7.126    11.1524  37.201855     0.8031 6.2496e+01    293.453    105.359      7.061    33.0278    25.2128    1491.65 0.0000e+00
       2509 25 May 2023 11:56:26      7.024      7.089    11.1539  37.201084     0.7961 6.2893e+01    293.260    105.285      7.024    33.0257    25.2109    1491.65 0.0000e+00
       2510 25 May 2023 11:56:28      6.988      7.052    11.1542  37.199738     0.7713 6.3003e+01    293.150    105.240      6.988    33.0241    25.2096    1491.65 0.0000e+00
       2511 25 May 2023 11:56:28      6.951      7.015    11.1534  37.198429     0.7713 6.3460e+01    293.079    105.214      6.951    33.0235    25.2093    1491.64 0.0000e+00
       2512 25 May 2023 11:56:28      6.915      6.979    11.1520  37.197502     0.7951 6.3418e+01    293.144    105.240      6.915    33.0239    25.2099    1491.64 0.0000e+00
       2513 25 May 2023 11:56:28      6.879      6.943    11.1503  37.196922     0.7902 6.3738e+01    293.043    105.201      6.879    33.0248    25.2109    1491.63 0.0000e+00
       2514 25 May 2023 11:56:28      6.844      6.907    11.1488  37.196598     0.8656 6.4003e+01    293.074    105.210      6.844    33.0259    25.2120    1491.63 0.0000e+00
       2515 25 May 2023 11:56:29      6.808      6.871    11.1473  37.196400     0.8616 6.4270e+01    293.012    105.187      6.808    33.0271    25.2132    1491.62 0.0000e+00
       2516 25 May 2023 11:56:29      6.772      6.835    11.1457  37.196453     0.8616 6.4453e+01    292.854    105.130      6.772    33.0286    25.2147    1491.62 0.0000e+00
       2517 25 May 2023 11:56:29      6.737      6.799    11.1445  37.197186     0.8517 6.4636e+01    292.877    105.138      6.737    33.0304    25.2163    1491.62 0.0000e+00
       2518 25 May 2023 11:56:29      6.701      6.763    11.1442  37.198627     0.7515 6.4991e+01    292.585    105.031      6.701    33.0321    25.2177    1491.62 0.0000e+00
       2519 25 May 2023 11:56:29      6.666      6.727    11.1451  37.200394     0.7545 6.5233e+01    292.221    104.903      6.666    33.0330    25.2182    1491.62 0.0000e+00
       2520 25 May 2023 11:56:30      6.630      6.691    11.1472  37.202297     0.7624 6.5533e+01    292.088    104.861      6.630    33.0331    25.2179    1491.63 0.0000e+00
       2521 25 May 2023 11:56:30      6.595      6.656    11.1502  37.204330     0.7485 6.5734e+01    292.172    104.896      6.595    33.0324    25.2169    1491.64 0.0000e+00
       2522 25 May 2023 11:56:30      6.560      6.620    11.1535  37.206253     0.7218 6.6254e+01    292.018    104.843      6.560    33.0313    25.2154    1491.65 0.0000e+00
       2523 25 May 2023 11:56:30      6.525      6.585    11.1567  37.207664     0.6761 6.6530e+01    291.928    104.815      6.525    33.0299    25.2137    1491.66 0.0000e+00
       2524 25 May 2023 11:56:30      6.490      6.550    11.1595  37.208549     0.6741 6.6559e+01    292.149    104.899      6.490    33.0283    25.2120    1491.66 0.0000e+00
       2525 25 May 2023 11:56:30      6.456      6.515    11.1614  37.208904     0.7902 6.7012e+01    292.339    104.971      6.456    33.0270    25.2106    1491.67 0.0000e+00
       2526 25 May 2023 11:56:32      6.422      6.481    11.1623  37.208599     0.8031 6.7453e+01    292.515    105.040      6.422    33.0258    25.2096    1491.67 0.0000e+00
       2527 25 May 2023 11:56:32      6.388      6.447    11.1623  37.207973     0.7634 6.7379e+01    292.864    105.170      6.388    33.0252    25.2091    1491.67 0.0000e+00
       2528 25 May 2023 11:56:32      6.354      6.413    11.1619  37.207485     0.7584 6.7615e+01    292.918    105.188      6.354    33.0251    25.2091    1491.66 0.0000e+00
       2529 25 May 2023 11:56:32      6.321      6.379    11.1615  37.207130     0.8011 6.8016e+01    293.095    105.250      6.321    33.0252    25.2092    1491.66 0.0000e+00
       2530 25 May 2023 11:56:32      6.287      6.345    11.1611  37.206802     0.7961 6.8329e+01    293.530    105.404      6.287    33.0251    25.2092    1491.66 0.0000e+00
       2531 25 May 2023 11:56:33      6.254      6.311    11.1606  37.206657     0.8368 6.8779e+01    293.669    105.449      6.254    33.0255    25.2096    1491.66 0.0000e+00
       2532 25 May 2023 11:56:33      6.220      6.277    11.1600  37.206730     0.8507 6.9338e+01    293.569    105.410      6.220    33.0261    25.2102    1491.66 0.0000e+00
       2533 25 May 2023 11:56:33      6.186      6.243    11.1596  37.206779     0.7277 6.9489e+01    293.475    105.380      6.186    33.0265    25.2106    1491.66 0.0000e+00
       2534 25 May 2023 11:56:33      6.152      6.209    11.1595  37.206730     0.7327 6.9809e+01    293.480    105.393      6.152    33.0266    25.2106    1491.65 0.0000e+00
       2535 25 May 2023 11:56:33      6.119      6.175    11.1596  37.206810     0.8061 7.0269e+01    293.129    105.280      6.119    33.0266    25.2106    1491.65 0.0000e+00
       2536 25 May 2023 11:56:34      6.085      6.141    11.1600  37.207245     0.8031 7.0561e+01    292.982    105.243      6.085    33.0267    25.2107    1491.66 0.0000e+00
       2537 25 May 2023 11:56:34      6.050      6.106    11.1608  37.208107     0.7317 7.0871e+01    292.920    105.237      6.050    33.0268    25.2106    1491.66 0.0000e+00
       2538 25 May 2023 11:56:34      6.016      6.071    11.1620  37.209423     0.7297 7.1259e+01    292.697    105.171      6.016    33.0271    25.2106    1491.66 0.0000e+00
       2539 25 May 2023 11:56:34      5.981      6.036    11.1634  37.211067     0.6880 7.1713e+01    292.869    105.247      5.981    33.0275    25.2106    1491.67 0.0000e+00
       2540 25 May 2023 11:56:34      5.946      6.001    11.1649  37.212654     0.6851 7.2027e+01    293.225    105.386      5.946    33.0277    25.2106    1491.67 0.0000e+00
       2541 25 May 2023 11:56:36      5.911      5.965    11.1666  37.213871     0.6672 7.2740e+01    293.108    105.350      5.911    33.0274    25.2100    1491.68 0.0000e+00
       2542 25 May 2023 11:56:36      5.876      5.930    11.1685  37.214657     0.6741 7.3347e+01    293.275    105.406      5.876    33.0265    25.2090    1491.68 0.0000e+00
       2543 25 May 2023 11:56:36      5.840      5.894    11.1704  37.215157     0.7237 7.3765e+01    293.299    105.409      5.840    33.0252    25.2076    1491.69 0.0000e+00
       2544 25 May 2023 11:56:36      5.805      5.859    11.1723  37.215405     0.7188 7.4169e+01    293.324    105.417      5.805    33.0238    25.2062    1491.69 0.0000e+00
       2545 25 May 2023 11:56:36      5.770      5.824    11.1737  37.215389     0.6880 7.4478e+01    293.025    105.311      5.770    33.0226    25.2050    1491.69 0.0000e+00
       2546 25 May 2023 11:56:36      5.736      5.789    11.1744  37.215347     0.7277 7.5182e+01    293.341    105.431      5.736    33.0219    25.2043    1491.69 0.0000e+00
       2547 25 May 2023 11:56:37      5.701      5.754    11.1746  37.215549     0.7376 7.5959e+01    293.882    105.628      5.701    33.0220    25.2043    1491.69 0.0000e+00
       2548 25 May 2023 11:56:37      5.667      5.719    11.1745  37.216007     0.7337 7.6275e+01    293.429    105.459      5.667    33.0225    25.2048    1491.69 0.0000e+00
       2549 25 May 2023 11:56:37      5.633      5.685    11.1744  37.216991     0.7277 7.6693e+01    293.512    105.479      5.633    33.0236    25.2056    1491.69 0.0000e+00
       2550 25 May 2023 11:56:37      5.599      5.650    11.1749  37.219067     0.6493 7.7164e+01    292.989    105.282      5.599    33.0252    25.2068    1491.70 0.0000e+00
       2551 25 May 2023 11:56:37      5.565      5.616    11.1765  37.222233     0.6642 7.7604e+01    293.474    105.458      5.565    33.0269    25.2079    1491.71 0.0000e+00
       2552 25 May 2023 11:56:38      5.531      5.582    11.1797  37.225971     0.6821 7.8338e+01    292.900    105.254      5.531    33.0278    25.2079    1491.72 0.0000e+00
       2553 25 May 2023 11:56:38      5.497      5.548    11.1842  37.230000     0.6622 7.8992e+01    292.988    105.292      5.497    33.0277    25.2071    1491.73 0.0000e+00
       2554 25 May 2023 11:56:38      5.464      5.514    11.1895  37.234180     0.7545 7.9286e+01    292.522    105.135      5.464    33.0271    25.2056    1491.75 0.0000e+00
       2555 25 May 2023 11:56:38      5.431      5.481    11.1953  37.238110     0.7515 7.9790e+01    292.880    105.273      5.431    33.0258    25.2036    1491.77 0.0000e+00
       2556 25 May 2023 11:56:38      5.398      5.448    11.2010  37.241375     0.6374 8.0140e+01    293.201    105.391      5.398    33.0239    25.2011    1491.78 0.0000e+00
       2557 25 May 2023 11:56:40      5.366      5.415    11.2064  37.243626     0.6404 8.0210e+01    293.295    105.427      5.366    33.0213    25.1981    1491.80 0.0000e+00
       2558 25 May 2023 11:56:40      5.334      5.383    11.2110  37.244480     0.7079 8.0774e+01    293.170    105.384      5.334    33.0180    25.1948    1491.81 0.0000e+00
       2559 25 May 2023 11:56:40      5.302      5.350    11.2143  37.244160     0.6979 8.0809e+01    292.965    105.311      5.302    33.0148    25.1917    1491.82 0.0000e+00
       2560 25 May 2023 11:56:40      5.269      5.318    11.2159  37.243576     0.6791 8.0951e+01    292.733    105.237      5.269    33.0127    25.1898    1491.82 0.0000e+00
       2561 25 May 2023 11:56:40      5.237      5.285    11.2165  37.243374     0.6781 8.0756e+01    292.912    105.308      5.237    33.0121    25.1891    1491.82 0.0000e+00
       2562 25 May 2023 11:56:40      5.204      5.252    11.2167  37.243523     0.6622 8.1092e+01    292.895    105.312      5.204    33.0120    25.1891    1491.82 0.0000e+00
       2563 25 May 2023 11:56:41      5.171      5.219    11.2171  37.243618     0.6682 8.1252e+01    292.846    105.301      5.171    33.0118    25.1888    1491.82 0.0000e+00
       2564 25 May 2023 11:56:41      5.138      5.186    11.2176  37.243313     0.6612 8.1021e+01    292.820    105.293      5.138    33.0111    25.1882    1491.82 0.0000e+00
       2565 25 May 2023 11:56:41      5.106      5.153    11.2175  37.242767     0.6563 8.0862e+01    292.598    105.217      5.106    33.0106    25.1878    1491.82 0.0000e+00
       2566 25 May 2023 11:56:41      5.073      5.120    11.2163  37.242531     0.6295 8.0703e+01    293.027    105.370      5.073    33.0114    25.1887    1491.82 0.0000e+00
       2567 25 May 2023 11:56:41      5.040      5.087    11.2145  37.242786     0.6722 8.0368e+01    292.431    105.157      5.040    33.0134    25.1905    1491.81 0.0000e+00
       2568 25 May 2023 11:56:42      5.008      5.054    11.2129  37.243374     0.6811 7.9773e+01    292.778    105.293      5.008    33.0154    25.1924    1491.81 0.0000e+00
       2569 25 May 2023 11:56:42      4.975      5.021    11.2124  37.244251     0.6831 7.9494e+01    292.850    105.337      4.975    33.0167    25.1935    1491.81 0.0000e+00
       2570 25 May 2023 11:56:42      4.942      4.988    11.2131  37.245625     0.6880 7.9182e+01    293.191    105.467      4.942    33.0175    25.1940    1491.81 0.0000e+00
       2571 25 May 2023 11:56:42      4.909      4.954    11.2146  37.247604     0.6821 7.8681e+01    293.542    105.588      4.909    33.0181    25.1941    1491.82 0.0000e+00
       2572 25 May 2023 11:56:42      4.876      4.921    11.2169  37.249695     0.6682 7.8098e+01    293.861    105.698      4.876    33.0181    25.1938    1491.82 0.0000e+00
       2573 25 May 2023 11:56:44      4.842      4.887    11.2193  37.251450     0.6464 7.7655e+01    294.082    105.778      4.842    33.0176    25.1930    1491.83 0.0000e+00
       2574 25 May 2023 11:56:44      4.808      4.853    11.2216  37.252846     0.6325 7.7013e+01    293.962    105.748      4.808    33.0170    25.1921    1491.84 0.0000e+00
       2575 25 May 2023 11:56:44      4.775      4.818    11.2236  37.253975     0.6493 7.6559e+01    294.076    105.800      4.775    33.0163    25.1912    1491.84 0.0000e+00
       2576 25 May 2023 11:56:44      4.741      4.784    11.2255  37.255157     0.6374 7.5776e+01    293.792    105.731      4.741    33.0158    25.1904    1491.85 0.0000e+00
       2577 25 May 2023 11:56:44      4.707      4.750    11.2275  37.256832     0.6642 7.5330e+01    293.783    105.770      4.707    33.0157    25.1899    1491.86 0.0000e+00
       2578 25 May 2023 11:56:45      4.674      4.717    11.2300  37.258888     0.6751 7.4641e+01    293.248    105.626      4.674    33.0155    25.1894    1491.86 0.0000e+00
       2579 25 May 2023 11:56:45      4.641      4.683    11.2329  37.260685     0.6275 7.4121e+01    293.025    105.589      4.641    33.0147    25.1882    1491.87 0.0000e+00
       2580 25 May 2023 11:56:45      4.607      4.650    11.2360  37.262024     0.6355 7.3829e+01    292.893    105.576      4.607    33.0132    25.1865    1491.88 0.0000e+00
       2581 25 May 2023 11:56:45      4.574      4.616    11.2389  37.263191     0.6424 7.3620e+01    292.612    105.511      4.574    33.0118    25.1849    1491.89 0.0000e+00
       2582 25 May 2023 11:56:45      4.541      4.583    11.2412  37.264408     0.6355 7.3491e+01    292.686    105.565      4.541    33.0109    25.1838    1491.90 0.0000e+00
       2583 25 May 2023 11:56:45      4.508      4.549    11.2432  37.265778     0.6722 7.3459e+01    292.520    105.519      4.508    33.0106    25.1832    1491.90 0.0000e+00
       2584 25 May 2023 11:56:46      4.475      4.516    11.2450  37.267670     0.6732 7.3572e+01    292.822    105.622      4.475    33.0108    25.1831    1491.91 0.0000e+00
       2585 25 May 2023 11:56:46      4.442      4.483    11.2470  37.270481     0.6434 7.3588e+01    293.058    105.704      4.442    33.0118    25.1834    1491.92 0.0000e+00
       2586 25 May 2023 11:56:46      4.408      4.449    11.2499  37.273636     0.6543 7.3813e+01    293.435    105.856      4.408    33.0123    25.1833    1491.93 0.0000e+00
       2587 25 May 2023 11:56:46      4.375      4.415    11.2534  37.276093     0.6087 7.3926e+01    293.609    105.936      4.375    33.0116    25.1822    1491.94 0.0000e+00
       2588 25 May 2023 11:56:46      4.341      4.381    11.2564  37.277973     0.6077 7.3652e+01    293.643    105.965      4.341    33.0108    25.1809    1491.95 0.0000e+00
       2589 25 May 2023 11:56:48      4.308      4.347    11.2585  37.280365     0.5789 7.3491e+01    293.502    105.942      4.308    33.0113    25.1809    1491.95 0.0000e+00
       2590 25 May 2023 11:56:48      4.274      4.313    11.2605  37.284050     0.6791 7.3411e+01    293.152    105.840      4.274    33.0132    25.1821    1491.96 0.0000e+00
       2591 25 May 2023 11:56:48      4.240      4.279    11.2635  37.289707     0.6801 7.3090e+01    292.822    105.740      4.240    33.0161    25.1838    1491.97 0.0000e+00
       2592 25 May 2023 11:56:48      4.205      4.243    11.2686  37.297634     0.6097 7.2787e+01    292.542    105.648      4.205    33.0193    25.1854    1492.00 0.0000e+00
       2593 25 May 2023 11:56:48      4.169      4.207    11.2763  37.308002     0.5968 7.2406e+01    292.416    105.623      4.169    33.0226    25.1866    1492.03 0.0000e+00
       2594 25 May 2023 11:56:49      4.132      4.170    11.2872  37.320648     0.6037 7.2295e+01    292.392    105.638      4.132    33.0253    25.1867    1492.07 0.0000e+00
       2595 25 May 2023 11:56:49      4.094      4.132    11.3010  37.334484     0.6047 7.2011e+01    292.465    105.693      4.094    33.0266    25.1852    1492.12 0.0000e+00
       2596 25 May 2023 11:56:49      4.056      4.093    11.3167  37.348110     0.6047 7.1823e+01    293.019    105.907      4.056    33.0260    25.1819    1492.17 0.0000e+00
       2597 25 May 2023 11:56:49      4.017      4.054    11.3330  37.359955     0.6087 7.1776e+01    293.364    106.043      4.017    33.0230    25.1767    1492.22 0.0000e+00
       2598 25 May 2023 11:56:49      3.977      4.014    11.3487  37.369953     0.5978 7.1306e+01    293.892    106.240      3.977    33.0189    25.1706    1492.27 0.0000e+00
       2599 25 May 2023 11:56:50      3.938      3.974    11.3628  37.378044     0.5998 7.1010e+01    294.301    106.403      3.938    33.0142    25.1644    1492.31 0.0000e+00
       2600 25 May 2023 11:56:50      3.898      3.934    11.3750  37.383102     0.5779 7.0979e+01    294.433    106.471      3.898    33.0083    25.1577    1492.35 0.0000e+00
       2601 25 May 2023 11:56:50      3.858      3.893    11.3844  37.385971     0.5809 7.0716e+01    294.607    106.557      3.858    33.0027    25.1516    1492.37 0.0000e+00
       2602 25 May 2023 11:56:50      3.817      3.853    11.3909  37.389137     0.5611 7.0392e+01    294.726    106.615      3.817    33.0000    25.1483    1492.39 0.0000e+00
       2603 25 May 2023 11:56:50      3.777      3.812    11.3960  37.394238     0.5531 7.0346e+01    294.798    106.652      3.777    33.0005    25.1478    1492.41 0.0000e+00
       2604 25 May 2023 11:56:50      3.736      3.770    11.4016  37.400723     0.6057 7.0376e+01    294.623    106.598      3.736    33.0019    25.1479    1492.43 0.0000e+00
       2605 25 May 2023 11:56:51      3.694      3.728    11.4085  37.407509     0.5938 7.0146e+01    294.663    106.629      3.694    33.0024    25.1470    1492.45 0.0000e+00
       2606 25 May 2023 11:56:51      3.653      3.686    11.4164  37.414795     0.5561 7.0008e+01    294.280    106.520      3.653    33.0025    25.1456    1492.48 0.0000e+00
       2607 25 May 2023 11:56:51      3.611      3.644    11.4253  37.422192     0.5581 7.0253e+01    294.208    106.533      3.611    33.0019    25.1435    1492.51 0.0000e+00
       2608 25 May 2023 11:56:51      3.569      3.602    11.4348  37.428555     0.5829 6.9931e+01    294.140    106.554      3.569    32.9996    25.1400    1492.54 0.0000e+00
       2609 25 May 2023 11:56:51      3.527      3.560    11.4439  37.434624     0.5769 7.0069e+01    293.969    106.541      3.527    32.9975    25.1367    1492.57 0.0000e+00
       2610 25 May 2023 11:56:53      3.486      3.518    11.4523  37.441795     0.5650 7.0146e+01    293.755    106.490      3.486    32.9971    25.1349    1492.60 0.0000e+00
       2611 25 May 2023 11:56:53      3.445      3.476    11.4607  37.449478     0.5541 7.0069e+01    293.940    106.584      3.445    32.9971    25.1333    1492.63 0.0000e+00
       2612 25 May 2023 11:56:53      3.404      3.435    11.4699  37.456463     0.5601 7.0085e+01    294.000    106.628      3.404    32.9958    25.1307    1492.66 0.0000e+00
       2613 25 May 2023 11:56:53      3.363      3.394    11.4790  37.462482     0.5333 7.0500e+01    294.110    106.684      3.363    32.9935    25.1272    1492.68 0.0000e+00
       2614 25 May 2023 11:56:53      3.322      3.353    11.4874  37.467609     0.5452 7.0315e+01    294.606    106.884      3.322    32.9911    25.1238    1492.71 0.0000e+00
       2615 25 May 2023 11:56:54      3.282      3.312    11.4948  37.472610     0.5353 7.0546e+01    294.904    107.008      3.282    32.9894    25.1212    1492.73 0.0000e+00
       2616 25 May 2023 11:56:54      3.241      3.271    11.5014  37.478546     0.5432 7.0700e+01    295.159    107.132      3.241    32.9894    25.1199    1492.76 0.0000e+00
