       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        459 25 May 2023 10:10:24     13.579     13.704    10.1816  36.774864     0.6622 6.1762e+01    289.480    102.019     13.579    33.4821    25.7361    1488.86 0.0000e+00
        460 25 May 2023 10:10:24     13.630     13.756    10.1804  36.774235     0.6464 6.1010e+01    289.486    102.019     13.630    33.4826    25.7367    1488.86 0.0000e+00
        461 25 May 2023 10:10:24     13.682     13.808    10.1790  36.773529     0.7079 6.1117e+01    289.622    102.066     13.682    33.4832    25.7374    1488.86 0.0000e+00
        462 25 May 2023 10:10:24     13.734     13.860    10.1774  36.772816     0.7108 5.9118e+01    289.678    102.083     13.734    33.4839    25.7382    1488.85 0.0000e+00
        463 25 May 2023 10:10:24     13.786     13.913    10.1757  36.772228     0.7892 5.8899e+01    289.807    102.125     13.786    33.4849    25.7393    1488.85 0.0000e+00
        464 25 May 2023 10:10:25     13.838     13.965    10.1740  36.771843     0.7832 5.9429e+01    289.490    102.011     13.838    33.4860    25.7404    1488.84 0.0000e+00
        465 25 May 2023 10:10:25     13.889     14.017    10.1726  36.771603     0.7267 5.8642e+01    289.511    102.016     13.889    33.4870    25.7414    1488.84 0.0000e+00
        466 25 May 2023 10:10:25     13.941     14.069    10.1716  36.771358     0.7178 5.8322e+01    289.567    102.035     13.941    33.4877    25.7421    1488.84 0.0000e+00
        467 25 May 2023 10:10:25     13.993     14.122    10.1707  36.771011     0.6960 5.7323e+01    289.340    101.955     13.993    33.4881    25.7426    1488.84 0.0000e+00
        468 25 May 2023 10:10:25     14.045     14.175    10.1698  36.770584     0.7098 5.6452e+01    289.325    101.949     14.045    33.4885    25.7431    1488.83 0.0000e+00
        469 25 May 2023 10:10:25     14.098     14.228    10.1689  36.770172     0.6801 5.6749e+01    289.080    101.863     14.098    33.4889    25.7435    1488.83 0.0000e+00
        470 25 May 2023 10:10:27     14.152     14.282    10.1679  36.769768     0.7386 5.6675e+01    288.808    101.766     14.152    33.4894    25.7441    1488.83 0.0000e+00
        471 25 May 2023 10:10:27     14.205     14.336    10.1669  36.769455     0.7386 5.6206e+01    288.882    101.791     14.205    33.4900    25.7447    1488.83 0.0000e+00
        472 25 May 2023 10:10:27     14.258     14.390    10.1659  36.769283     0.7654 5.6120e+01    289.099    101.867     14.258    33.4907    25.7455    1488.83 0.0000e+00
        473 25 May 2023 10:10:27     14.311     14.443    10.1650  36.769138     0.7654 5.5449e+01    289.086    101.862     14.311    33.4914    25.7462    1488.83 0.0000e+00
        474 25 May 2023 10:10:27     14.362     14.494    10.1641  36.768951     0.8914 5.4726e+01    289.072    101.857     14.362    33.4920    25.7468    1488.82 0.0000e+00
        475 25 May 2023 10:10:28     14.413     14.546    10.1633  36.768700     0.8914 5.3835e+01    289.174    101.894     14.413    33.4925    25.7473    1488.82 0.0000e+00
        476 25 May 2023 10:10:28     14.464     14.597    10.1624  36.768379     1.0352 5.3099e+01    289.403    101.974     14.464    33.4929    25.7478    1488.82 0.0000e+00
        477 25 May 2023 10:10:28     14.515     14.649    10.1615  36.768047     1.0292 5.2613e+01    289.563    102.031     14.515    33.4934    25.7483    1488.82 0.0000e+00
        478 25 May 2023 10:10:28     14.567     14.701    10.1606  36.767673     0.9211 5.2556e+01    289.598    102.044     14.567    33.4938    25.7488    1488.82 0.0000e+00
        479 25 May 2023 10:10:28     14.619     14.753    10.1596  36.767151     0.9231 5.2029e+01    289.458    101.993     14.619    33.4942    25.7492    1488.81 0.0000e+00
        480 25 May 2023 10:10:29     14.671     14.806    10.1586  36.766544     0.7684 5.0770e+01    289.495    102.004     14.671    33.4945    25.7497    1488.81 0.0000e+00
        481 25 May 2023 10:10:29     14.722     14.858    10.1575  36.766056     0.7684 5.0273e+01    289.696    102.073     14.722    33.4950    25.7502    1488.81 0.0000e+00
        482 25 May 2023 10:10:29     14.774     14.910    10.1564  36.765759     0.6612 4.9564e+01    289.747    102.089     14.774    33.4957    25.7510    1488.81 0.0000e+00
        483 25 May 2023 10:10:29     14.824     14.961    10.1555  36.765583     0.6642 4.9618e+01    289.756    102.092     14.824    33.4963    25.7516    1488.81 0.0000e+00
        484 25 May 2023 10:10:29     14.874     15.011    10.1548  36.765499     0.7644 4.9455e+01    289.573    102.027     14.874    33.4968    25.7521    1488.80 0.0000e+00
        485 25 May 2023 10:10:31     14.923     15.060    10.1543  36.765442     0.7684 4.9078e+01    289.541    102.016     14.923    33.4972    25.7525    1488.80 0.0000e+00
        486 25 May 2023 10:10:31     14.971     15.109    10.1539  36.765362     1.2653 4.7964e+01    289.572    102.026     14.971    33.4975    25.7528    1488.80 0.0000e+00
        487 25 May 2023 10:10:31     15.020     15.159    10.1536  36.765293     1.2554 4.7080e+01    289.406    101.965     15.020    33.4977    25.7530    1488.80 0.0000e+00
        488 25 May 2023 10:10:31     15.070     15.209    10.1532  36.765263     0.7247 4.6335e+01    289.149    101.871     15.070    33.4980    25.7533    1488.80 0.0000e+00
        489 25 May 2023 10:10:31     15.120     15.260    10.1529  36.765301     0.7188 4.5991e+01    289.191    101.883     15.120    33.4983    25.7536    1488.80 0.0000e+00
        490 25 May 2023 10:10:31     15.171     15.311    10.1526  36.765388     0.6920 4.6032e+01    289.471    101.979     15.171    33.4986    25.7539    1488.80 0.0000e+00
        491 25 May 2023 10:10:32     15.223     15.363    10.1524  36.765453     0.6285 4.6092e+01    289.572    102.013     15.223    33.4989    25.7541    1488.80 0.0000e+00
        492 25 May 2023 10:10:32     15.275     15.415    10.1523  36.765499     0.6255 4.5273e+01    289.637    102.035     15.275    33.4990    25.7542    1488.81 0.0000e+00
        493 25 May 2023 10:10:32     15.326     15.467    10.1523  36.765545     1.0342 4.4878e+01    289.503    101.989     15.326    33.4990    25.7543    1488.81 0.0000e+00
        494 25 May 2023 10:10:32     15.376     15.518    10.1523  36.765560     1.0381 4.4507e+01    289.507    101.993     15.376    33.4990    25.7543    1488.81 0.0000e+00
        495 25 May 2023 10:10:32     15.427     15.569    10.1522  36.765488     0.8894 4.4168e+01    289.468    101.979     15.427    33.4990    25.7543    1488.81 0.0000e+00
        496 25 May 2023 10:10:33     15.477     15.620    10.1520  36.765312     0.8983 4.3754e+01    289.295    101.916     15.477    33.4990    25.7543    1488.81 0.0000e+00
        497 25 May 2023 10:10:33     15.528     15.672    10.1516  36.765102     0.7168 4.3364e+01    289.084    101.839     15.528    33.4992    25.7545    1488.81 0.0000e+00
        498 25 May 2023 10:10:33     15.581     15.725    10.1509  36.764915     0.7019 4.2770e+01    289.114    101.846     15.581    33.4995    25.7549    1488.81 0.0000e+00
        499 25 May 2023 10:10:33     15.634     15.778    10.1502  36.764828     0.8725 4.2148e+01    289.254    101.894     15.634    33.5001    25.7555    1488.80 0.0000e+00
        500 25 May 2023 10:10:33     15.687     15.832    10.1494  36.764881     0.8775 4.1680e+01    289.358    101.927     15.687    33.5008    25.7562    1488.80 0.0000e+00
        501 25 May 2023 10:10:35     15.739     15.884    10.1488  36.764980     0.7465 4.1074e+01    289.402    101.941     15.739    33.5015    25.7568    1488.80 0.0000e+00
        502 25 May 2023 10:10:35     15.790     15.936    10.1482  36.764980     0.7277 4.1155e+01    289.548    101.992     15.790    33.5020    25.7573    1488.80 0.0000e+00
        503 25 May 2023 10:10:35     15.839     15.985    10.1477  36.764854     1.0362 4.0725e+01    289.619    102.016     15.839    33.5024    25.7577    1488.80 0.0000e+00
        504 25 May 2023 10:10:35     15.887     16.034    10.1469  36.764618     1.0381 4.0752e+01    289.688    102.039     15.887    33.5028    25.7581    1488.80 0.0000e+00
        505 25 May 2023 10:10:35     15.934     16.081    10.1460  36.764336     0.7862 4.0583e+01    289.819    102.085     15.934    33.5034    25.7587    1488.80 0.0000e+00
        506 25 May 2023 10:10:36     15.982     16.129    10.1448  36.764080     0.7951 4.0071e+01    290.066    102.172     15.982    33.5041    25.7595    1488.80 0.0000e+00
        507 25 May 2023 10:10:36     16.030     16.178    10.1437  36.763855     1.2018 3.9584e+01    290.440    102.304     16.030    33.5049    25.7604    1488.79 0.0000e+00
        508 25 May 2023 10:10:36     16.079     16.228    10.1426  36.763737     1.2058 3.9170e+01    290.897    102.465     16.079    33.5058    25.7612    1488.79 0.0000e+00
        509 25 May 2023 10:10:36     16.130     16.278    10.1418  36.763783     0.9995 3.8761e+01    291.307    102.607     16.130    33.5066    25.7620    1488.79 0.0000e+00
        510 25 May 2023 10:10:36     16.181     16.330    10.1412  36.763931     1.0005 3.8651e+01    291.349    102.621     16.181    33.5072    25.7626    1488.79 0.0000e+00
        511 25 May 2023 10:10:36     16.232     16.382    10.1410  36.764057     0.9132 3.8524e+01    291.286    102.598     16.232    33.5076    25.7629    1488.79 0.0000e+00
        512 25 May 2023 10:10:37     16.283     16.433    10.1408  36.764053     0.9261 3.7815e+01    291.107    102.536     16.283    33.5077    25.7630    1488.79 0.0000e+00
        513 25 May 2023 10:10:37     16.334     16.484    10.1405  36.763824     0.9033 3.7592e+01    290.907    102.466     16.334    33.5077    25.7631    1488.79 0.0000e+00
        514 25 May 2023 10:10:37     16.383     16.535    10.1399  36.763477     0.8517 3.7151e+01    290.286    102.248     16.383    33.5079    25.7633    1488.79 0.0000e+00
        515 25 May 2023 10:10:37     16.433     16.585    10.1390  36.763157     0.8656 3.6827e+01    289.871    102.102     16.433    33.5084    25.7639    1488.79 0.0000e+00
        516 25 May 2023 10:10:37     16.484     16.636    10.1379  36.762859     1.0689 3.6395e+01    289.406    101.938     16.484    33.5091    25.7646    1488.79 0.0000e+00
        517 25 May 2023 10:10:39     16.535     16.687    10.1367  36.762623     1.0709 3.6133e+01    288.999    101.794     16.535    33.5099    25.7654    1488.78 0.0000e+00
        518 25 May 2023 10:10:39     16.587     16.740    10.1357  36.762527     0.9757 3.5646e+01    288.922    101.765     16.587    33.5108    25.7663    1488.78 0.0000e+00
        519 25 May 2023 10:10:39     16.639     16.792    10.1347  36.762497     0.9657 3.5228e+01    288.802    101.721     16.639    33.5116    25.7671    1488.78 0.0000e+00
        520 25 May 2023 10:10:39     16.691     16.845    10.1340  36.762409     1.0044 3.4837e+01    288.673    101.675     16.691    33.5122    25.7676    1488.78 0.0000e+00
        521 25 May 2023 10:10:39     16.741     16.896    10.1334  36.762333     1.0034 3.4587e+01    288.758    101.704     16.741    33.5126    25.7681    1488.78 0.0000e+00
        522 25 May 2023 10:10:40     16.791     16.946    10.1328  36.762352     0.8735 3.4345e+01    288.840    101.733     16.791    33.5132    25.7686    1488.78 0.0000e+00
        523 25 May 2023 10:10:40     16.840     16.995    10.1324  36.762424     0.8745 3.4166e+01    288.909    101.758     16.840    33.5136    25.7690    1488.78 0.0000e+00
        524 25 May 2023 10:10:40     16.888     17.044    10.1321  36.762463     0.8725 3.3949e+01    288.989    101.787     16.888    33.5139    25.7693    1488.78 0.0000e+00
        525 25 May 2023 10:10:40     16.936     17.092    10.1318  36.762398     0.8735 3.3661e+01    289.232    101.872     16.936    33.5140    25.7695    1488.78 0.0000e+00
        526 25 May 2023 10:10:40     16.984     17.140    10.1316  36.762268     0.7932 3.3222e+01    289.069    101.814     16.984    33.5141    25.7695    1488.78 0.0000e+00
        527 25 May 2023 10:10:40     17.033     17.190    10.1313  36.762154     0.8120 3.2739e+01    289.086    101.819     17.033    33.5142    25.7697    1488.78 0.0000e+00
        528 25 May 2023 10:10:41     17.082     17.240    10.1310  36.762115     0.7208 3.2475e+01    289.043    101.803     17.082    33.5144    25.7699    1488.78 0.0000e+00
        529 25 May 2023 10:10:41     17.133     17.291    10.1308  36.762165     0.7237 3.2031e+01    289.103    101.823     17.133    33.5147    25.7701    1488.78 0.0000e+00
        530 25 May 2023 10:10:41     17.182     17.341    10.1307  36.762302     1.0014 3.1773e+01    289.345    101.907     17.182    33.5149    25.7703    1488.78 0.0000e+00
        531 25 May 2023 10:10:41     17.231     17.390    10.1306  36.762489     1.0134 3.1579e+01    289.389    101.922     17.231    33.5151    25.7705    1488.78 0.0000e+00
        532 25 May 2023 10:10:41     17.279     17.439    10.1306  36.762611     0.9082 3.1331e+01    289.534    101.973     17.279    33.5153    25.7706    1488.78 0.0000e+00
        533 25 May 2023 10:10:42     17.326     17.486    10.1305  36.762611     0.9092 3.1140e+01    289.557    101.981     17.326    33.5153    25.7707    1488.78 0.0000e+00
        534 25 May 2023 10:10:42     17.373     17.533    10.1304  36.762505     0.8854 3.0889e+01    289.637    102.011     17.373    33.5153    25.7707    1488.78 0.0000e+00
        535 25 May 2023 10:10:42     17.420     17.580    10.1301  36.762318     0.9231 3.0841e+01    289.689    102.029     17.420    33.5154    25.7708    1488.78 0.0000e+00
        536 25 May 2023 10:10:42     17.468     17.629    10.1296  36.762123     0.9201 3.0386e+01    289.644    102.013     17.468    33.5156    25.7710    1488.78 0.0000e+00
        537 25 May 2023 10:10:42     17.517     17.679    10.1292  36.762016     0.9181 3.0102e+01    289.463    101.948     17.517    33.5158    25.7713    1488.78 0.0000e+00
        538 25 May 2023 10:10:44     17.567     17.730    10.1288  36.762051     0.9360 2.9683e+01    289.631    102.006     17.567    33.5163    25.7717    1488.78 0.0000e+00
        539 25 May 2023 10:10:44     17.618     17.781    10.1284  36.762184     1.0064 2.9348e+01    289.697    102.027     17.618    33.5167    25.7721    1488.78 0.0000e+00
        540 25 May 2023 10:10:44     17.669     17.832    10.1283  36.762360     1.0124 2.9073e+01    289.585    101.988     17.669    33.5170    25.7724    1488.78 0.0000e+00
        541 25 May 2023 10:10:44     17.719     17.883    10.1282  36.762474     0.6791 2.8857e+01    289.636    102.005     17.719    33.5171    25.7725    1488.78 0.0000e+00
        542 25 May 2023 10:10:44     17.769     17.933    10.1281  36.762444     0.6890 2.8681e+01    289.656    102.011     17.769    33.5171    25.7725    1488.78 0.0000e+00
        543 25 May 2023 10:10:45     17.817     17.982    10.1280  36.762314     0.6761 2.8388e+01    289.603    101.989     17.817    33.5171    25.7725    1488.78 0.0000e+00
        544 25 May 2023 10:10:45     17.866     18.031    10.1278  36.762119     0.6692 2.8215e+01    289.694    102.017     17.866    33.5171    25.7726    1488.78 0.0000e+00
