       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        871 25 May 2023 08:54:54     13.581     13.707    10.2699  36.890614     1.4865 5.9494e+01    304.631    107.417     13.581    33.5177    25.7488    1489.22 0.0000e+00
        872 25 May 2023 08:54:54     13.649     13.775    10.2650  36.886177     1.5043 5.8373e+01    304.969    107.532     13.649    33.5177    25.7497    1489.20 0.0000e+00
        873 25 May 2023 08:54:55     13.717     13.843    10.2598  36.881535     1.4041 5.7298e+01    305.227    107.621     13.717    33.5177    25.7506    1489.19 0.0000e+00
        874 25 May 2023 08:54:55     13.783     13.910    10.2546  36.876610     1.4041 5.6022e+01    305.266    107.634     13.783    33.5176    25.7513    1489.17 0.0000e+00
        875 25 May 2023 08:54:55     13.849     13.977    10.2492  36.871037     1.8594 5.5014e+01    305.234    107.623     13.849    33.5169    25.7517    1489.15 0.0000e+00
        876 25 May 2023 08:54:55     13.914     14.043    10.2433  36.865063     1.8534 5.4535e+01    305.431    107.693     13.914    33.5163    25.7523    1489.13 0.0000e+00
        877 25 May 2023 08:54:55     13.979     14.107    10.2369  36.859848     1.9348 5.4000e+01    305.043    107.556     13.979    33.5169    25.7538    1489.11 0.0000e+00
        878 25 May 2023 08:54:57     14.042     14.171    10.2305  36.855488     1.9368 5.3227e+01    305.006    107.542     14.042    33.5183    25.7560    1489.09 0.0000e+00
        879 25 May 2023 08:54:57     14.104     14.234    10.2247  36.851669     1.8475 5.2602e+01    304.896    107.498     14.104    33.5199    25.7582    1489.07 0.0000e+00
        880 25 May 2023 08:54:57     14.165     14.296    10.2194  36.848228     1.8465 5.1995e+01    304.820    107.462     14.165    33.5212    25.7602    1489.05 0.0000e+00
        881 25 May 2023 08:54:57     14.225     14.357    10.2147  36.844784     1.8157 5.1554e+01    304.786    107.439     14.225    33.5221    25.7617    1489.04 0.0000e+00
        882 25 May 2023 08:54:57     14.285     14.416    10.2100  36.841217     1.8118 5.0915e+01    304.813    107.438     14.285    33.5228    25.7630    1489.02 0.0000e+00
        883 25 May 2023 08:54:58     14.343     14.476    10.2051  36.837578     1.8088 5.0505e+01    304.595    107.352     14.343    33.5236    25.7644    1489.01 0.0000e+00
        884 25 May 2023 08:54:58     14.402     14.535    10.2001  36.833939     2.0201 4.9683e+01    304.407    107.281     14.402    33.5245    25.7660    1488.99 0.0000e+00
        885 25 May 2023 08:54:58     14.462     14.595    10.1951  36.830536     2.0369 4.8992e+01    304.058    107.154     14.462    33.5257    25.7678    1488.98 0.0000e+00
        886 25 May 2023 08:54:58     14.523     14.657    10.1900  36.827572     1.4339 4.8449e+01    303.563    106.980     14.523    33.5273    25.7699    1488.96 0.0000e+00
        887 25 May 2023 08:54:58     14.586     14.720    10.1853  36.825165     1.4299 4.7859e+01    303.157    106.836     14.586    33.5293    25.7723    1488.95 0.0000e+00
        888 25 May 2023 08:54:58     14.650     14.785    10.1809  36.823509     1.9516 4.7122e+01    302.827    106.718     14.650    33.5316    25.7749    1488.94 0.0000e+00
        889 25 May 2023 08:54:59     14.716     14.852    10.1771  36.822556     1.9496 4.6579e+01    302.302    106.531     14.716    33.5341    25.7774    1488.93 0.0000e+00
        890 25 May 2023 08:54:59     14.783     14.919    10.1742  36.822094     1.4230 4.5871e+01    301.820    106.360     14.783    33.5363    25.7796    1488.92 0.0000e+00
        891 25 May 2023 08:54:59     14.850     14.987    10.1721  36.821915     1.4210 4.5194e+01    301.452    106.228     14.850    33.5381    25.7814    1488.92 0.0000e+00
        892 25 May 2023 08:54:59     14.917     15.054    10.1706  36.821796     1.6233 4.4526e+01    300.941    106.041     14.917    33.5392    25.7825    1488.91 0.0000e+00
        893 25 May 2023 08:54:59     14.984     15.122    10.1696  36.821609     1.6144 4.4139e+01    300.591    105.909     14.984    33.5400    25.7833    1488.91 0.0000e+00
        894 25 May 2023 08:55:01     15.051     15.189    10.1687  36.821213     1.5569 4.3668e+01    300.215    105.771     15.051    33.5404    25.7837    1488.91 0.0000e+00
        895 25 May 2023 08:55:01     15.118     15.257    10.1677  36.820385     1.5559 4.3449e+01    299.759    105.606     15.118    33.5404    25.7840    1488.91 0.0000e+00
        896 25 May 2023 08:55:01     15.186     15.326    10.1663  36.818977     1.2345 4.3174e+01    299.367    105.462     15.186    33.5403    25.7841    1488.90 0.0000e+00
