       Scan DD MMM YYYY HH:MM:SS      DepSM       PrdM     Tv290C    C0mS/cm  FlECO-AFLPar/sat/log Sbeox0Mm/L   Sbeox0PS      DepSM      Sal00  Sigma-t00       SvCM       Flag
        844 25 May 2023 12:46:07     21.784     21.985    10.8246  36.992104     0.5551 7.1052e+00    268.697     95.832     21.784    33.1087    25.3339    1490.84 0.0000e+00
        845 25 May 2023 12:46:09     21.831     22.032    10.8249  36.992783     0.5512 7.0095e+00    268.699     95.833     21.831    33.1091    25.3342    1490.84 0.0000e+00
        846 25 May 2023 12:46:09     21.877     22.079    10.8253  36.993534     0.5968 6.9030e+00    268.670     95.823     21.877    33.1095    25.3344    1490.84 0.0000e+00
        847 25 May 2023 12:46:09     21.924     22.126    10.8257  36.994293     0.5998 6.7818e+00    268.139     95.635     21.924    33.1098    25.3346    1490.84 0.0000e+00
        848 25 May 2023 12:46:09     21.969     22.172    10.8263  36.995003     0.8120 6.7065e+00    268.112     95.625     21.969    33.1100    25.3347    1490.85 0.0000e+00
        849 25 May 2023 12:46:09     22.014     22.218    10.8269  36.995678     0.8021 6.6162e+00    267.978     95.577     22.014    33.1101    25.3347    1490.85 0.0000e+00
        850 25 May 2023 12:46:10     22.059     22.262    10.8274  36.996330     0.8031 6.5314e+00    267.824     95.521     22.059    33.1102    25.3346    1490.85 0.0000e+00
        851 25 May 2023 12:46:10     22.103     22.307    10.8280  36.996952     0.8011 6.4406e+00    267.451     95.387     22.103    33.1103    25.3346    1490.85 0.0000e+00
        852 25 May 2023 12:46:10     22.148     22.352    10.8285  36.997475     0.7743 6.3427e+00    267.158     95.282     22.148    33.1104    25.3346    1490.86 0.0000e+00
        853 25 May 2023 12:46:10     22.193     22.398    10.8289  36.997852     0.5214 6.2559e+00    266.917     95.197     22.193    33.1104    25.3345    1490.86 0.0000e+00
        854 25 May 2023 12:46:10     22.238     22.444    10.8292  36.998135     0.5323 6.1421e+00    266.771     95.144     22.238    33.1104    25.3345    1490.86 0.0000e+00
        855 25 May 2023 12:46:10     22.283     22.489    10.8294  36.998360     0.5938 6.0448e+00    266.473     95.039     22.283    33.1104    25.3344    1490.86 0.0000e+00
        856 25 May 2023 12:46:11     22.329     22.535    10.8295  36.998505     0.6037 5.9673e+00    266.304     94.978     22.329    33.1104    25.3344    1490.86 0.0000e+00
        857 25 May 2023 12:46:11     22.374     22.580    10.8297  36.998535     0.6404 5.9062e+00    266.117     94.912     22.374    33.1103    25.3343    1490.86 0.0000e+00
        858 25 May 2023 12:46:11     22.419     22.626    10.8298  36.998489     0.6295 5.8241e+00    265.908     94.836     22.419    33.1101    25.3341    1490.87 0.0000e+00
        859 25 May 2023 12:46:11     22.464     22.671    10.8298  36.998444     0.5571 5.7583e+00    266.087     94.899     22.464    33.1101    25.3341    1490.87 0.0000e+00
        860 25 May 2023 12:46:11     22.510     22.718    10.8297  36.998428     0.5611 5.6522e+00    265.963     94.854     22.510    33.1101    25.3341    1490.87 0.0000e+00
        861 25 May 2023 12:46:12     22.557     22.765    10.8296  36.998466     0.5591 5.5372e+00    265.997     94.865     22.557    33.1102    25.3342    1490.87 0.0000e+00
        862 25 May 2023 12:46:12     22.603     22.812    10.8296  36.998592     0.5740 5.4233e+00    265.984     94.861     22.603    33.1103    25.3343    1490.87 0.0000e+00
        863 25 May 2023 12:46:12     22.649     22.859    10.8296  36.998802     0.6821 5.3561e+00    265.890     94.828     22.649    33.1105    25.3345    1490.87 0.0000e+00
        864 25 May 2023 12:46:12     22.695     22.904    10.8296  36.999001     0.6622 5.3269e+00    265.903     94.833     22.695    33.1106    25.3346    1490.87 0.0000e+00
        865 25 May 2023 12:46:12     22.740     22.950    10.8298  36.999031     0.7178 5.2782e+00    265.790     94.793     22.740    33.1105    25.3345    1490.87 0.0000e+00
        866 25 May 2023 12:46:14     22.786     22.997    10.8298  36.998848     0.7257 5.1685e+00    265.641     94.738     22.786    33.1102    25.3342    1490.87 0.0000e+00
        867 25 May 2023 12:46:14     22.833     23.044    10.8298  36.998550     0.7515 5.0645e+00    265.416     94.657     22.833    33.1099    25.3340    1490.87 0.0000e+00
        868 25 May 2023 12:46:14     22.881     23.092    10.8297  36.998287     0.7614 4.9560e+00    265.213     94.584     22.881    33.1098    25.3339    1490.87 0.0000e+00
        869 25 May 2023 12:46:14     22.928     23.140    10.8295  36.998169     0.6563 4.8700e+00    264.793     94.434     22.928    33.1098    25.3340    1490.87 0.0000e+00
        870 25 May 2023 12:46:14     22.975     23.187    10.8293  36.998150     0.6583 4.8013e+00    264.563     94.352     22.975    33.1099    25.3341    1490.87 0.0000e+00
        871 25 May 2023 12:46:15     23.021     23.233    10.8293  36.998116     1.0629 4.7067e+00    264.159     94.208     23.021    33.1100    25.3341    1490.87 0.0000e+00
        872 25 May 2023 12:46:15     23.066     23.279    10.8292  36.998035     1.0689 4.6321e+00    263.868     94.105     23.066    33.1099    25.3341    1490.87 0.0000e+00
        873 25 May 2023 12:46:15     23.109     23.323    10.8292  36.997910     1.0292 4.6048e+00    263.751     94.064     23.109    33.1098    25.3340    1490.87 0.0000e+00
        874 25 May 2023 12:46:15     23.152     23.366    10.8292  36.997692     0.7832 4.5578e+00    263.595     94.008     23.152    33.1096    25.3338    1490.87 0.0000e+00
        875 25 May 2023 12:46:15     23.195     23.410    10.8290  36.997387     0.7892 4.4973e+00    263.572     94.000     23.195    33.1093    25.3337    1490.87 0.0000e+00
        876 25 May 2023 12:46:15     23.239     23.454    10.8288  36.997112     0.6414 4.3991e+00    263.628     94.020     23.239    33.1092    25.3336    1490.87 0.0000e+00
        877 25 May 2023 12:46:16     23.284     23.499    10.8285  36.996941     0.6454 4.2973e+00    263.911     94.121     23.284    33.1093    25.3337    1490.87 0.0000e+00
        878 25 May 2023 12:46:16     23.329     23.545    10.8282  36.996914     0.9519 4.1888e+00    263.680     94.039     23.329    33.1095    25.3339    1490.87 0.0000e+00
        879 25 May 2023 12:46:16     23.373     23.589    10.8281  36.996983     0.9509 4.1441e+00    263.485     93.969     23.373    33.1097    25.3341    1490.87 0.0000e+00
        880 25 May 2023 12:46:16     23.415     23.632    10.8280  36.997078     1.1264 4.0990e+00    263.401     93.940     23.415    33.1099    25.3343    1490.88 0.0000e+00
        881 25 May 2023 12:46:16     23.457     23.673    10.8280  36.997089     1.1304 4.0758e+00    263.176     93.861     23.457    33.1099    25.3343    1490.88 0.0000e+00
        882 25 May 2023 12:46:18     23.498     23.715    10.8280  36.996929     0.7644 4.0297e+00    263.058     93.822     23.498    33.1097    25.3342    1490.88 0.0000e+00
        883 25 May 2023 12:46:18     23.539     23.757    10.8279  36.996647     0.7624 3.9659e+00    262.772     93.722     23.539    33.1095    25.3340    1490.88 0.0000e+00
        884 25 May 2023 12:46:18     23.581     23.799    10.8277  36.996338     0.9925 3.8530e+00    262.760     93.719     23.581    33.1093    25.3339    1490.88 0.0000e+00
        885 25 May 2023 12:46:18     23.623     23.841    10.8274  36.996113     0.9935 3.7450e+00    262.586     93.657     23.623    33.1093    25.3339    1490.88 0.0000e+00
        886 25 May 2023 12:46:18     23.663     23.882    10.8272  36.996006     0.9618 3.6704e+00    262.719     93.705     23.663    33.1094    25.3340    1490.88 0.0000e+00
        887 25 May 2023 12:46:19     23.702     23.921    10.8271  36.995998     0.9548 3.6337e+00    262.616     93.670     23.702    33.1095    25.3342    1490.88 0.0000e+00
        888 25 May 2023 12:46:19     23.740     23.959    10.8270  36.996098     0.6979 3.6044e+00    262.623     93.674     23.740    33.1097    25.3343    1490.88 0.0000e+00
        889 25 May 2023 12:46:19     23.776     23.996    10.8270  36.996250     0.6851 3.5418e+00    262.794     93.736     23.776    33.1098    25.3344    1490.88 0.0000e+00
        890 25 May 2023 12:46:19     23.811     24.031    10.8270  36.996387     0.6622 3.5033e+00    262.885     93.766     23.811    33.1099    25.3344    1490.88 0.0000e+00
        891 25 May 2023 12:46:19     23.844     24.065    10.8271  36.996479     0.6692 3.4509e+00    262.989     93.802     23.844    33.1099    25.3344    1490.88 0.0000e+00
        892 25 May 2023 12:46:19     23.876     24.097    10.8272  36.996536     0.8061 3.3969e+00    263.005     93.808     23.876    33.1098    25.3343    1490.88 0.0000e+00
        893 25 May 2023 12:46:20     23.907     24.128    10.8273  36.996628     0.8011 3.3696e+00    263.161     93.865     23.907    33.1098    25.3343    1490.88 0.0000e+00
        894 25 May 2023 12:46:20     23.936     24.157    10.8274  36.996799     0.7674 3.3307e+00    263.164     93.867     23.936    33.1099    25.3344    1490.88 0.0000e+00
        895 25 May 2023 12:46:20     23.963     24.185    10.8275  36.997070     0.7694 3.2780e+00    263.242     93.895     23.963    33.1101    25.3345    1490.88 0.0000e+00
        896 25 May 2023 12:46:20     23.989     24.211    10.8277  36.997452     0.7436 3.2225e+00    263.252     93.899     23.989    33.1103    25.3346    1490.88 0.0000e+00
        897 25 May 2023 12:46:20     24.011     24.233    10.8279  36.997952     1.2742 3.2007e+00    263.282     93.908     24.011    33.1105    25.3348    1490.89 0.0000e+00
        898 25 May 2023 12:46:22     24.031     24.253    10.8283  36.998592     1.2742 3.1861e+00    263.338     93.928     24.031    33.1108    25.3350    1490.89 0.0000e+00
        899 25 May 2023 12:46:22     24.046     24.269    10.8288  36.999336     0.7723 3.1819e+00    263.286     93.908     24.046    33.1111    25.3351    1490.89 0.0000e+00
        900 25 May 2023 12:46:22     24.059     24.281    10.8294  37.000046     0.7773 3.1680e+00    263.267     93.899     24.059    33.1112    25.3351    1490.89 0.0000e+00
        901 25 May 2023 12:46:22     24.069     24.292    10.8301  37.000595     1.5608 3.1673e+00    263.162     93.861     24.069    33.1112    25.3349    1490.90 0.0000e+00
        902 25 May 2023 12:46:22     24.077     24.299    10.8308  37.000965     1.5896 3.1528e+00    263.028     93.813     24.077    33.1110    25.3346    1490.90 0.0000e+00
        903 25 May 2023 12:46:23     24.082     24.305    10.8313  37.001247     1.2603 3.1576e+00    262.876     93.761     24.082    33.1107    25.3343    1490.90 0.0000e+00
        904 25 May 2023 12:46:23     24.086     24.308    10.8319  37.001514     1.2474 3.1777e+00    262.760     93.722     24.086    33.1105    25.3341    1490.90 0.0000e+00
        905 25 May 2023 12:46:23     24.088     24.311    10.8324  37.001709     0.9796 3.1903e+00    262.624     93.674     24.088    33.1102    25.3338    1490.90 0.0000e+00
        906 25 May 2023 12:46:23     24.090     24.313    10.8328  37.001717     0.9995 3.1722e+00    262.346     93.576     24.090    33.1099    25.3334    1490.90 0.0000e+00
        907 25 May 2023 12:46:23     24.093     24.315    10.8331  37.001572     1.1026 3.1632e+00    261.931     93.429     24.093    33.1095    25.3330    1490.90 0.0000e+00
        908 25 May 2023 12:46:24     24.095     24.318    10.8331  37.001453     1.0947 3.1556e+00    261.722     93.354     24.095    33.1093    25.3329    1490.90 0.0000e+00
        909 25 May 2023 12:46:24     24.097     24.320    10.8330  37.001545     0.6325 3.1260e+00    261.521     93.282     24.097    33.1095    25.3331    1490.90 0.0000e+00
        910 25 May 2023 12:46:24     24.098     24.321    10.8330  37.001808     0.6285 3.1452e+00    261.109     93.134     24.098    33.1098    25.3333    1490.90 0.0000e+00
        911 25 May 2023 12:46:24     24.098     24.320    10.8331  37.002007     0.7485 3.1494e+00    260.901     93.059     24.098    33.1099    25.3334    1490.90 0.0000e+00
        912 25 May 2023 12:46:24     24.096     24.319    10.8333  37.002003     0.7555 3.1556e+00    260.786     93.019     24.096    33.1097    25.3332    1490.91 0.0000e+00
        913 25 May 2023 12:46:24     24.094     24.317    10.8334  37.001816     0.8527 3.1687e+00    260.793     93.022     24.094    33.1094    25.3329    1490.91 0.0000e+00
        914 25 May 2023 12:46:26     24.093     24.316    10.8334  37.001534     0.8547 3.1645e+00    260.854     93.044     24.093    33.1091    25.3327    1490.91 0.0000e+00
        915 25 May 2023 12:46:26     24.092     24.315    10.8333  37.001209     0.9667 3.1452e+00    261.121     93.141     24.092    33.1089    25.3326    1490.90 0.0000e+00
        916 25 May 2023 12:46:26     24.091     24.314    10.8330  37.000908     0.9767 3.1397e+00    261.422     93.249     24.091    33.1089    25.3326    1490.90 0.0000e+00
        917 25 May 2023 12:46:26     24.089     24.312    10.8327  37.000690     0.9509 3.1404e+00    261.442     93.255     24.089    33.1089    25.3327    1490.90 0.0000e+00
        918 25 May 2023 12:46:26     24.086     24.309    10.8323  37.000652     1.0451 3.1322e+00    261.740     93.360     24.086    33.1092    25.3330    1490.90 0.0000e+00
        919 25 May 2023 12:46:27     24.081     24.304    10.8321  37.000866     1.0352 3.1226e+00    261.767     93.369     24.081    33.1097    25.3334    1490.90 0.0000e+00
        920 25 May 2023 12:46:27     24.074     24.296    10.8320  37.001263     0.9171 3.1542e+00    261.867     93.405     24.074    33.1101    25.3337    1490.90 0.0000e+00
        921 25 May 2023 12:46:27     24.063     24.286    10.8322  37.001720     0.9370 3.1549e+00    261.998     93.452     24.063    33.1104    25.3339    1490.90 0.0000e+00
        922 25 May 2023 12:46:27     24.051     24.273    10.8326  37.002113     0.7237 3.1556e+00    262.082     93.483     24.051    33.1104    25.3339    1490.90 0.0000e+00
        923 25 May 2023 12:46:27     24.035     24.258    10.8331  37.002380     0.7148 3.1937e+00    261.809     93.386     24.035    33.1103    25.3337    1490.90 0.0000e+00
        924 25 May 2023 12:46:28     24.018     24.240    10.8335  37.002552     0.7823 3.1944e+00    261.948     93.435     24.018    33.1101    25.3335    1490.91 0.0000e+00
        925 25 May 2023 12:46:28     23.997     24.219    10.8338  37.002594     0.7823 3.2162e+00    261.953     93.437     23.997    33.1099    25.3333    1490.91 0.0000e+00
        926 25 May 2023 12:46:28     23.974     24.195    10.8340  37.002537     0.8209 3.2580e+00    262.297     93.560     23.974    33.1097    25.3331    1490.91 0.0000e+00
        927 25 May 2023 12:46:28     23.947     24.169    10.8340  37.002476     0.8328 3.3213e+00    262.098     93.489     23.947    33.1096    25.3330    1490.91 0.0000e+00
        928 25 May 2023 12:46:28     23.918     24.139    10.8339  37.002468     1.1820 3.3637e+00    262.258     93.546     23.918    33.1097    25.3330    1490.90 0.0000e+00
        929 25 May 2023 12:46:30     23.887     24.108    10.8339  37.002571     1.1701 3.4283e+00    262.250     93.543     23.887    33.1098    25.3332    1490.90 0.0000e+00
